add-s,8,10000,160000,50682016,316,0
add-s,12,10000,240000,84557283,352,0
add-c,1,10000,20000,492041,24,0
add-c,2,10000,40000,3202596,80,0
add-c,4,10000,80000,14332654,179,0
add-c,8,10000,160000,45737998,285,0
add-c,12,10000,240000,72052951,300,0
add-none,1,100,200,302460,1512,0
add-none,1,1000,2000,272323,136,0
add-none,1,10000,20000,383492,19,0
add-none,1,100000,200000,1610373,8,0
add-none,2,100,400,297100,742,0
add-none,2,1000,4000,381294,95,8
add-none,2,10000,40000,750266,18,73
add-none,2,100000,400000,6434136,16,200
add-none,4,100,800,343061,428,0
add-none,4,1000,8000,337077,42,-1
add-none,4,10000,80000,1575705,19,299
add-none,4,100000,800000,9152785,11,189
add-none,8,100,1600,466356,291,0
add-none,8,1000,16000,444081,27,42
add-none,8,10000,160000,3144042,19,289
add-none,8,100000,1600000,26995941,16,1788
add-none,12,100,2400,591146,246,1
add-none,12,1000,24000,525985,21,41
add-none,12,10000,240000,4743365,19,425
add-none,12,100000,2400000,47393938,19,-188
add-yield-none,2,10,40,320770,8019,0
add-yield-none,2,20,80,334410,4180,0
add-yield-none,2,40,160,353480,2209,0
add-yield-none,2,80,320,396347,1238,0
add-yield-none,2,100,400,388765,971,0
add-yield-none,2,1000,4000,1598028,399,0
add-yield-none,2,10000,40000,12470714,311,1
add-yield-none,2,100000,400000,124444026,311,212
add-yield-none,4,10,80,359902,4498,0
add-yield-none,4,20,160,334193,2088,2
add-yield-none,4,40,320,364002,1137,1
add-yield-none,4,80,640,407347,636,0
add-yield-none,4,100,800,435076,543,1
add-yield-none,4,1000,8000,1552505,194,1
add-yield-none,4,10000,80000,13725026,171,4
add-yield-none,4,100000,800000,133032435,166,5
add-yield-none,8,10,160,576237,3601,0
add-yield-none,8,20,320,472019,1475,0
add-yield-none,8,40,640,455405,711,3
add-yield-none,8,80,1280,451177,352,2
add-yield-none,8,100,1600,545950,341,1
add-yield-none,8,1000,16000,1783699,111,-8
add-yield-none,8,10000,160000,18286664,114,8
add-yield-none,8,100000,1600000,152741030,95,1044
add-yield-none,12,10,240,546143,2275,0
add-yield-none,12,20,480,522137,1087,2
add-yield-none,12,40,960,543917,566,3
add-yield-none,12,80,1920,611919,318,1
add-yield-none,12,100,2400,569200,237,1
add-yield-none,12,1000,24000,2981263,124,4
add-yield-none,12,10000,240000,25799979,107,53
add-yield-none,12,100000,2400000,249617447,104,216
add-yield-m,2,10,40,354076,8851,0
add-yield-m,2,20,80,385069,4813,0
add-yield-m,2,40,160,404422,2527,0
add-yield-m,2,80,320,620953,1940,0
add-yield-m,2,100,400,630114,1575,0
add-yield-m,2,1000,4000,3844450,961,0
add-yield-m,2,10000,40000,37573295,939,0
add-yield-m,4,10,80,372688,4658,0
add-yield-m,4,20,160,371182,2319,0
add-yield-m,4,40,320,543387,1698,0
add-yield-m,4,80,640,965241,1508,0
add-yield-m,4,100,800,921684,1152,0
add-yield-m,4,1000,8000,8087725,1010,0
add-yield-m,4,10000,80000,83072695,1038,0
add-yield-m,8,10,160,495098,3094,0
add-yield-m,8,20,320,544536,1701,0
add-yield-m,8,40,640,908244,1419,0
add-yield-m,8,80,1280,1528719,1194,0
add-yield-m,8,100,1600,1734577,1084,0
add-yield-m,8,1000,16000,16533592,1033,0
add-yield-m,8,10000,160000,159942119,999,0
add-yield-m,12,10,240,547241,2280,0
add-yield-m,12,20,480,731787,1524,0
add-yield-m,12,40,960,1179379,1228,0
add-yield-m,12,80,1920,2048076,1066,0
add-yield-m,12,100,2400,2574395,1072,0
add-yield-m,12,1000,24000,23021143,959,0
add-yield-m,12,10000,240000,241138013,1004,0
add-yield-s,2,10,40,332092,8302,0
add-yield-s,2,20,80,394215,4927,0
add-yield-s,2,40,160,341145,2132,0
add-yield-s,2,80,320,435883,1362,0
add-yield-s,2,100,400,446461,1116,0
add-yield-s,2,1000,4000,2604509,651,0
add-yield-s,4,10,80,350908,4386,0
add-yield-s,4,20,160,407799,2548,0
add-yield-s,4,40,320,390709,1220,0
add-yield-s,4,80,640,652201,1019,0
add-yield-s,4,100,800,747900,934,0
add-yield-s,4,1000,8000,6970761,871,0
add-yield-s,8,10,160,482178,3013,0
add-yield-s,8,20,320,466221,1456,0
add-yield-s,8,40,640,840616,1313,0
add-yield-s,8,80,1280,1473252,1150,0
add-yield-s,8,100,1600,1833541,1145,0
add-yield-s,8,1000,16000,16225416,1014,0
add-yield-s,12,10,240,577013,2404,0
add-yield-s,12,20,480,621752,1295,0
add-yield-s,12,40,960,1428395,1487,0
add-yield-s,12,80,1920,2698340,1405,0
add-yield-s,12,100,2400,3123240,1301,0
add-yield-s,12,1000,24000,31146440,1297,0
add-yield-c,2,10,40,337492,8437,0
add-yield-c,2,20,80,332504,4156,0
add-yield-c,2,40,160,351117,2194,0
add-yield-c,2,80,320,408818,1277,0
add-yield-c,2,100,400,485340,1213,0
add-yield-c,2,1000,4000,2590968,647,0
add-yield-c,4,10,80,339317,4241,0
add-yield-c,4,20,160,404445,2527,0
add-yield-c,4,40,320,496370,1551,0
add-yield-c,4,80,640,631258,986,0
add-yield-c,4,100,800,824540,1030,0
add-yield-c,4,1000,8000,6747502,843,0
add-yield-c,4,10000,80000,69296416,866,0
add-yield-c,8,10,160,454792,2842,0
add-yield-c,8,20,320,443967,1387,0
add-yield-c,8,40,640,819584,1280,0
add-yield-c,8,80,1280,1440988,1125,0
add-yield-c,8,100,1600,1761605,1101,0
add-yield-c,8,1000,16000,16205052,1012,0
add-yield-c,8,10000,160000,163891933,1024,0
add-yield-c,12,10,240,576684,2402,0
add-yield-c,12,20,480,610086,1271,0
add-yield-c,12,40,960,1152235,1200,0
add-yield-c,12,80,1920,2421244,1261,0
add-yield-c,12,100,2400,3627296,1511,0
add-yield-c,12,1000,24000,30341840,1264,0
add-yield-c,12,10000,240000,294853923,1228,0
add-m,1,10000,20000,640600,32,0
add-m,2,10000,40000,2371129,59,0
add-m,4,10000,80000,8848802,110,0
add-m,8,10000,160000,19492704,121,0
add-m,12,10000,240000,27681887,115,0
add-s,1,10000,20000,433483,21,0
add-s,2,10000,40000,3057142,76,0
add-s,4,10000,80000,13958934,174,0
add-s,8,10000,160000,50235192,313,0
add-s,12,10000,240000,113843776,474,0
add-c,1,10000,20000,449672,22,0
add-c,2,10000,40000,3031962,75,0
add-c,4,10000,80000,14427624,180,0
add-c,8,10000,160000,49395359,308,0
add-c,12,10000,240000,92785437,386,0
add-none,1,100,200,306544,1532,0
add-none,1,1000,2000,282208,141,0
add-none,1,10000,20000,407052,20,0
add-none,1,100000,200000,1750335,8,0
add-none,2,100,400,327134,817,0
add-none,2,1000,4000,342523,85,1
add-none,2,10000,40000,632894,15,10
add-none,2,100000,400000,6718654,16,385
add-none,4,100,800,329581,411,0
add-none,4,1000,8000,345297,43,0
add-none,4,10000,80000,1072615,13,26
add-none,4,100000,800000,15302058,19,1872
add-none,8,100,1600,492795,307,0
add-none,8,1000,16000,472082,29,8
add-none,8,10000,160000,3073976,19,336
add-none,8,100000,1600000,18963872,11,230
add-none,12,100,2400,546457,227,1
add-none,12,1000,24000,554269,23,63
add-none,12,10000,240000,4759090,19,336
add-none,12,100000,2400000,43104386,17,1676
add-yield-none,2,10,40,335835,8395,0
add-yield-none,2,20,80,309755,3871,0
add-yield-none,2,40,160,346434,2165,0
add-yield-none,2,80,320,381840,1193,1
add-yield-none,2,100,400,425196,1062,1
add-yield-none,2,1000,4000,1709301,427,0
add-yield-none,2,10000,40000,14065072,351,1
add-yield-none,2,100000,400000,129904731,324,-1
add-yield-none,4,10,80,334138,4176,0
add-yield-none,4,20,160,337275,2107,1
add-yield-none,4,40,320,365393,1141,1
add-yield-none,4,80,640,421623,658,1
add-yield-none,4,100,800,444530,555,1
add-yield-none,4,1000,8000,1641334,205,-1
add-yield-none,4,10000,80000,14255274,178,3
add-yield-none,4,100000,800000,139177894,173,1
add-yield-none,8,10,160,468968,2931,1
add-yield-none,8,20,320,476270,1488,4
add-yield-none,8,40,640,448033,700,1
add-yield-none,8,80,1280,492412,384,1
add-yield-none,8,100,1600,519222,324,1
add-yield-none,8,1000,16000,2172501,135,3
add-yield-none,8,10000,160000,14555415,90,60
add-yield-none,8,100000,1600000,139581429,87,772
add-yield-none,12,10,240,601047,2504,1
add-yield-none,12,20,480,600474,1250,3
add-yield-none,12,40,960,527496,549,3
add-yield-none,12,80,1920,596349,310,1
add-yield-none,12,100,2400,589882,245,0
add-yield-none,12,1000,24000,2943950,122,7
add-yield-none,12,10000,240000,19686770,82,0
add-yield-none,12,100000,2400000,243395937,101,165
add-yield-m,2,10,40,329567,8239,0
add-yield-m,2,20,80,333289,4166,0
add-yield-m,2,40,160,464727,2904,0
add-yield-m,2,80,320,560205,1750,0
add-yield-m,2,100,400,644447,1611,0
add-yield-m,2,1000,4000,3240856,810,0
add-yield-m,2,10000,40000,35514456,887,0
add-yield-m,4,10,80,356420,4455,0
add-yield-m,4,20,160,397672,2485,0
add-yield-m,4,40,320,455714,1424,0
add-yield-m,4,80,640,880397,1375,0
add-yield-m,4,100,800,995366,1244,0
add-yield-m,4,1000,8000,8454013,1056,0
add-yield-m,4,10000,80000,86233920,1077,0
