list-none-none,12,10,1,360,543045,1508
list-i-none,1,100,1,300,362886,1209
list-il-none,1,100,1,300,1848879,6162
list-idl-none,1,100,1,300,1921075,6403
list-il-none,1,100,1,300,1843051,6143
list-dl-none,2,8,1,48,275270,5734
list-l-none,8,1,1,24,411815,17158
list-l-none,8,8,1,192,409499,2132
list-l-none,8,32,1,768,1917078,2496
list-l-none,12,4,1,144,544983,3784
list-dl-none,4,32,1,384,1176202,3063
list-il-none,8,1,1,24,385146,16047
list-dl-none,8,16,1,384,731750,1905
list-d-none,8,32,1,768,534527,695
list-dl-none,4,16,1,192,509324,2652
list-i-none,8,1,1,24,397727,16571
list-i-none,12,1,1,36,467760,12993
list-il-m,12,32,1,1152,16339193,14183
list-d-s,12,32,1,1152,2726367,2366
list-dl-m,2,32,1,192,811598,4227
list-dl-m,12,16,1,576,3199366,5554
list-d-m,4,2,1,24,279018,11625
list-dl-m,2,16,1,96,486773,5070
list-i-m,4,32,1,384,722041,1880
list-il-m,4,32,1,384,2915895,7593
list-i-m,8,32,1,768,1276237,1661
list-il-m,8,16,1,384,2462028,6411
list-i-m,4,32,1,384,807488,2102
list-il-m,8,1,1,24,390472,16269
list-il-s,8,1,1,24,377668,15736
list-dl-s,2,32,1,192,554851,2889
list-dl-s,12,16,1,576,6708812,11647
list-d-s,8,2,1,48,370371,7716
list-dl-s,2,16,1,96,302126,3147
list-d-s,2,32,1,192,289447,1507
list-il-s,4,32,1,384,1374603,3579
list-dl-s,16,32,1,1536,42264648,27516
list-il-s,8,16,1,384,1337122,3482
list-i-s,2,32,1,192,318076,1656
list-dl-s,16,1,1,48,534666,11138
list-none-m,1,1000,1,3000,4218626,1406
list-none-m,2,1000,1,6000,24532946,4088
list-none-m,4,1000,1,12000,99345338,8278
list-none-m,8,1000,1,24000,450335416,18763
list-none-m,12,1000,1,36000,1012305100,28119
list-none-m,16,1000,1,48000,2115836018,44079
list-none-s,1,1000,1,3000,4149969,1383
list-none-s,2,1000,1,6000,37159930,6193
list-none-s,4,1000,1,12000,115007594,9583
list-none-s,8,1000,1,24000,580138448,24172
